question_id,question,entity_id1,entity_label1,entity_id2,entity_label2,entity_id3,entity_label3,entity_id4,entity_label4,entity_number,answer_id,answer_label,answer_src,answer_text,domain,convmix_question_id,context_score
1884,Did United States women's national soccer team also win the 2019 FIFA women's world cup?,Q334526,United States women's national soccer team,Q4630361,2019 FIFA Women's World Cup,,,,,2,Yes,Yes,kb,Yes,soccer,628-1,5.9
2774,What is the name of the Queen band member who wrote the song Bohemian Rhapsody?,Q15862,Queen,Q187745,Bohemian Rhapsody,,,,,2,Q15869,Freddie Mercury,text,Freddie Mercury,music,944-2,5.9
2133,"In what year was the movie adaptation of the book Carrie, by Stephen King, made?",Q39829,Stephen King,Q162672,Carrie,,,,,2,1976-01-01T00:00:00Z,1976,text,1976,books,710-4,5.9
1823,Who won the most Man of the match awards in the 2006 FIFA World Cup?,Q37285,2006 FIFA World Cup,Q368974,FIFA World Cup awards,,,,,2,Q43926,Andrea Pirlo,table,Andrea Pirlo,soccer,608-0,5.9
2890,Which well-known '70s comedian played a key role in writing the screenplay for Blazing Saddles?,Q957323,Blazing Saddles,Q104266,Mel Brooks,,,,,2,Q294912,Richard Pryor,text,Richard Pryor,movies,982-4,5.9
2146,What was the name of the boy band who released the single MMMBop in 1996?,Q768621,Hanson,Q11987482,MMMBop,,,,,2,Q11987482,MMMBop,kb,Hanson,music,715-0,5.9
2524,What is the name of the character played by Leonardo DiCaprio in the film Titanic?,Q38111,Leonardo DiCaprio,Q44578,Titanic,,,,,2,Q3805567,Jack Dawson,text,Jack Dawson,movies,842-2,5.9
1444,Which writer's mother was named Anne-Charlotte-Laure Sallambier and was also conferred upon with Légion d'honneur?,Q19112644,Anne-Charlotte-Laure Sallambier,Q163700,Legion of Honour,,,,,2,Q9711,Honor\u00E9 de Balzac,text,Honoré de Balzac,books,481-0,5.9
2896,What was the name of the 28-month tour Guns N' Roses embarked upon in 1991?,Q11895,Guns N\u2019 Roses,Q17981569,14 April 2012,,,,,2,Q268925,Use Your Illusion Tour,text,Use Your Illusion Tour,music,984-4,5.9
1305,What year were Simon & Garfunkel inducted into the Rock and Roll Hall of Fame?,Q484918,Simon & Garfunkel,Q41254,Grammy Award,,,,,2,1990-01-01T00:00:00Z,1990,text,1990,music,434-3,5.9
4171,What is the name of the actor cast opposite Rachel Weisz in the film Constantine?,Q134077,Rachel Weisz,Q219150,Constantine,,,,,2,Q43416,Keanu Reeves,table,Keanu Reeves,movies,1412-3,5.9
1230,What year did the first feature film adaptation of the novel Nineteen Eighty-Four come out?,Q208460,Nineteen Eighty-Four,Q31071951,Nineteen Eighty-Four in other media,,,,,2,1956-01-01T00:00:00Z,1956,text,1956,books,410-0,5.9
1921,What book followed the Fellowship of the Ring in the Lord of the Rings series?,Q208002,The Fellowship of the Ring,Q15228,The Lord of the Rings,,,,,2,Q332388,The Two Towers,infobox,The Two Towers,books,640-2,5.9
4543,What member of the San Jose Earthquakes won the Landon Donovan MVP Award in 201?,Q575370,San Jose Earthquakes,Q94494,Landon Donovan MVP Award,,,,,2,Q1077877,Chris Wondolowski,table,Chris Wondolowski,soccer,1538-2,5.9
1839,Which movie did Steven Spielberg directed the same year as Catch Me If You Can?,Q8877,Steven Spielberg,Q2341923,Steven Spielberg filmography,,,,,2,Q244604,Minority Report,table,Minority Report,movies,612-4,5.9
4812,How many goals did Pele scored for Brazil national football team in the year 1971?,Q12897,Pel\u00E9,Q83459,Brazil national football team,,,,,2,1,1,table,1,soccer,1628-3,5.9
4907,When was The Eye of the World from the Wheel of Time book series published?,Q477994,The Eye of the World,Q4470,The Wheel of Time,,,,,2,1990-01-15T00:00:00Z,15 January 1990,infobox,15 January 1990,books,1660-1,5.9
1588,Which English football club made history by being the first to achieve the European treble?,Q2736,soccer,Q845101,treble,,,,,2,Q18656,Manchester United F.C.,text,Manchester United F.C.,soccer,529-0,5.9
758,What was the next starring role Mel Gibson had after the science fiction movie Signs?,Q42229,Mel Gibson,Q22432,Signs,,,,,2,Q760093,Edge of Darkness,text,Edge of Darkness,movies,252-3,5.9
2144,"What is the name of the ""middle member"" of the popular teen pop band Hanson?",Q2610405,Taylor Hanson,Q2610405,Taylor Hanson,,,,,2,Q2610405,Taylor Hanson,kb,Taylor Hanson,music,714-3,5.9
1923,Who dies in Lord of the Rings trying to get the ring back at Mordor?,Q177329,Frodo Baggins,Q15228,The Lord of the Rings,,,,,2,Q15007,Gollum,text,Gollum,books,640-4,5.9
4622,"What position did ""If You Had My Love"" debut at on the Billboard Hot 100?",Q848739,If You Had My Love,Q180072,Billboard Hot 100,,,,,2,Q848739,If You Had My Love,text,81,music,1564-3,5.9
1821,Who won the America's Next Top Model in the season next to Adrianne Curry's cycle?,Q31426,America's Next Top Model,Q234423,Adrianne Curry,,,,,2,Q434414,Yoanna House,table,Yoanna House,tvseries,606-4,5.9
6162,What other cup besides the US Open Cup did Chicago Fire FC win in 1998?,Q308683,Chicago Fire Soccer Club,Q27192,U.S. Open Cup,,,,,2,Q577698,MLS Cup,text,MLS Cup,soccer,2078-2,5.9
6316,Which 1925 novel set in the Jazz age is hailed as a Great American Novel?,Q388483,Jazz Age,Q1544219,Great American Novel,,,,,2,Q214371,The Great Gatsby,table,The Great Gatsby,books,2130-0,5.9
5820,Who are the producers of the Coloratura song from the album Music of the Spheres?,Q107636410,Coloratura,Q107597380,Music of the Spheres,,,,,2,"M. Martin, Holter, Rahko","M. Martin, Holter, Rahko",table,"M. Martin, Holter, Rahko",music,1964-2,5.9
6009,What is the name of the actress who played Bloom in Fate: The Winx Saga?,Q68210731,Fate: The Winx Saga,Q390488,Bloom,,,,,2,Q63379797,Abigail Cowen,kb,Abigail Cowen,tvseries,2027-0,5.9
6601,"Did Elton John rewrite Candle in the Wind to be about Diana, Princess of Wales?",Q56071967,Candle in the Wind,Q9685,"Diana, Princess of Wales",,,,,2,Yes,Yes,text,Yes,music,2224-3,5.9
6593,Which character did Mark Hamill play in Star Wars: Episode IV – A New Hope?,Q17738,Star Wars,Q210447,Mark Hamill,,,,,2,Q51746,Luke Skywalker,text,Luke Skywalker,movies,2222-1,5.9
6486,Did the main character Daredevil appear in other Marvel Cinematic Universe tv shows and movies?,Q16977365,Daredevil,Q110445061,Q110445061,,,,,2,Yes,Yes,text,Yes,tvseries,2186-2,5.9
5791,What is the name of the show in which Shakira and Adam Levine were judges?,Q34424,Shakira,Q219631,Adam Levine,,,,,2,Q7772981,"The Voice, U.S. season 4",text,The Voice,music,1954-3,5.9
7068,Has The Independent selected The White Tiger as one of the 12 best Indian novels?,Q2301826,The White Tiger,Q11149,The Independent,,,,,2,Yes,Yes,text,Yes,books,2380-3,5.9
7667,In which year was the first novel Palace Walk in the series Cairo Trilogy published?,Q5017794,Cairo Trilogy,Q3149381,Palace Walk,,,,,2,1956-01-01T00:00:00Z,1956,infobox,1956,books,2580-2,5.9
7277,What is the publication date of the second book of the series The Kane Chronicles?,Q2516759,The Kane Chronicles,Q282284,The Throne of Fire,,,,,2,2011-05-09T00:00:00Z,9 May 2011,infobox,9 May 2011,books,2450-2,5.9
7342,What was the name of the character played by Mel Gibson in the film Braveheart?,Q162729,Braveheart,Q42229,Mel Gibson,,,,,2,Q82457,William Wallace,text,William Wallace,movies,2472-1,5.9
7119,Which American goalkeeper made 15 saves in a World Cup match against Belgium in 2014?,Q79859,2014 FIFA World Cup,Q15267652,2014 FIFA World Cup knockout stage,,,,,2,Q200785,Tim Howard,text,Tim Howard,soccer,2398-0,5.9
9094,"What is the name of the first movie in the series, Lord of the Rings?",Q190214,The Lord of the Rings trilogy,Q127367,The Lord of the Rings: The Fellowship of the Ring,,,,,2,Q127367,The Lord of the Rings: The Fellowship of the Ring,table,The Lord of the Rings: The Fellowship of the Ring,movies,2942-2,5.9
8031,What's the name of the 1960 psychological horror film produced and directed by Alfred Hitchcock?,Q7374,Alfred Hitchcock,Q2395037,Alfred Hitchcock filmography,,,,,2,Q163038,Psycho,table,Psycho,movies,2702-0,5.9
9389,What is the name of the actress playing the role of Carrie Mathison in Homeland?,Q5046271,Carrie Anne Mathison,Q23594,Homeland,,,,,2,Q867813,Claire Danes,infobox,Claire Danes,tvseries,2996-1,5.9
7100,The 1997 science fiction movie Contact was based on a novel written by which author?,Q270215,Contact,Q741013,Contact,,,,,2,Q410,Carl Sagan,kb,Carl Sagan,books,2391-0,5.9
6648,Which other book than Rabbit Is Rich has won a Pulitzer Prize for John Updike?,Q549152,Rabbit Is Rich,Q105756,John Updike,,,,,2,Q1649823,Rabbit at Rest,text,Rabbit at Rest,books,2240-2,5.9
8802,Who was the Manager of St Johnstone F.C. when they won the 2014 Scottish Cup?,Q308822,Scottish Cup,Q268776,St. Johnstone F.C.,,,,,2,Q3531369,Tommy Wright,table,Tommy Wright,soccer,2888-5,5.9
8564,What was the title of the second track on the album Peace by the Eurythmics?,Q949491,Peace,Q207706,Eurythmics,,,,,2,Q935372,I Saved the World Today,text,I Saved the World Today,music,2844-8,5.9
8751,In what year was Megan Rapinoe named one of Time Magazine's 100 most influential people?,Q260725,Megan Rapinoe,Q604370,Time 100,,,,,2,2020-01-01T00:00:00Z,2020,infobox,2020,soccer,2878-9,5.9
8739,"What actor played Robert Crawley, 7th Earl of Grantham in the TV series Downton Abbey?",Q6382340,list of Downton Abbey characters,Q83071,Downton Abbey,,,,,2,Q155775,Hugh Bonneville,table,Hugh Bonneville,tvseries,2876-8,5.9
7673,Who is the publisher of the character Deadpool on which the movie Deadpool is based?,Q19347291,Deadpool,Q1631090,Deadpool,,,,,2,Q173496,Marvel Comics,infobox,Marvel Comics,movies,2582-2,5.9
9301,Which was the last year that Mary Robinette Kowal won a Hugo Award before 2019?,Q4225496,Mary Robinette Kowal,Q188914,Hugo Award,,,,,2,2014-01-01T00:00:00Z,2014,text,2014,books,2980-1,5.9
7516,What is the Publication date of the first book of the series His Dark Materials?,Q129240,His Dark Materials trilogy,Q169976,Northern Lights,,,,,2,1995-07-09T00:00:00Z,9 July 1995,infobox,9 July 1995,books,2530-1,5.9
7518,What is the Publication date of the Second book of the series His Dark Materials?,Q129240,His Dark Materials trilogy,Q472208,The Subtle Knife,,,,,2,1997-07-22T00:00:00Z,22 July 1997,table,22 July 1997,books,2530-3,5.9
7165,Who played the role of the former boxer Charlie's son in the movie Real steel?,Q129591,Hugh Jackman,Q261759,Real Steel,,,,,2,Q241497,Dakota Goyo,table,Dakota Goyo,movies,2412-4,5.9
7279,What is the publication date of the last book of the series The Kane Chronicles?,Q2516759,The Kane Chronicles,Q7763362,The Serpent's Shadow,,,,,2,2012-05-02T00:00:00Z,2 May 2012,infobox,2 May 2012,books,2450-4,5.9
8756,"Who was the publisher of Kingdom Come, the final book in the left behind series?",Q6412485,Kingdom Come,Q1027525,Left Behind,,,,,2,Q5408143,Tyndale House,kb,Tyndale House,books,2880-3,5.9
8816,Which book by John le Carré was the last to feature the character George Smiley?,Q209641,John le Carr\u00E9,Q2335880,George Smiley,,,,,2,Q48975967,A Legacy of Spies,table,A Legacy of Spies,books,2890-8,5.9
4113,The name of the writer who wrote the script for the 1979 science fiction horror film Alien.,Q103569,Alien,,,,,,,1,Q498430,Dan O'Bannon,kb,Dan O'Bannon;Ronald Shusett,movies,1393-0,5.8
2510,What team won the gold medal for soccer in the men's division in the 2020 Summer Olympics?,Q61056311,football at the 2020 Summer Olympics \u2013 men's tournament,,,,,,,1,Q899189,Brazil Olympic football team,infobox,Brazil,soccer,838-0,5.8
4349,What is the name of the actor who played the lead character role in the Bourne series?,Q868683,Bourne,,,,,,,1,Q175535,Matt Damon,infobox,Matt Damon,movies,1472-3,5.8
1862,When did Alexandre Dumas get the final part of The Vicomte of Bragelonne: Ten Years Later published?,Q769001,The Vicomte of Bragelonne: Ten Years Later,,,,,,,1,1850-01-01T00:00:00Z,1850,kb,1850,books,620-3,5.8
1252,Which tv show did Joel de la Fuente worked on before starring in Space: Above and Beyond?,Q6214117,Joel de la Fuente,,,,,,,1,Q24620,Due South,text,Due South,tvseries,416-4,5.8
938,What is the name of the actor who plays the leading role in the movie The Terminator?,Q162255,The Terminator,,,,,,,1,Q2685,Arnold Schwarzenegger,infobox,Arnold Schwarzenegger,movies,312-3,5.8
1667,"What is the award received for the episodes ""The Woman in Limbo"" in the tv series bones?",Q207803,Bones,,,,,,,1,Q135498,Genesis Award,text,Genesis Award,tvseries,556-0,5.8
1820,What is the name of the model who won the first cycle of America's Next Top Model?,Q31426,America's Next Top Model,,,,,,,1,Q234423,Adrianne Curry,table,Adrianne Curry,tvseries,606-3,5.8
194,What is the name of the movie released in 2004 did the singer Chris Martin appear in?,Q712860,Chris Martin,,,,,,,1,Q858724,Shaun of the Dead,table,Shaun of the Dead,music,64-2,5.8
4129,What position did Portland Timbers ended up in at the end of the 2021 MLS regular season?,Q1031200,Portland Timbers,,,,,,,1,Q25097151,5th,infobox,5th,soccer,1398-3,5.8
748,What is the name of the football club that Oliver Kahn played for in the year 2001?,Q131261,Oliver Kahn,,,,,,,1,Q15789,FC Bayern Munich,table,FC Bayern Munich,soccer,249-0,5.8
3379,Who was the actor who had the central role as Jack Bauer in the tv show 24?,Q56194,24,,,,,,,1,Q103946,Kiefer Sutherland,infobox,Kiefer Sutherland,tvseries,1147-0,5.8
1691,On which social media platform did the pop rock band OneRepublic got their start before being signed?,Q1438730,OneRepublic,,,,,,,1,Q40629,Myspace,text,Myspace,music,564-0,5.8
191,What is the name of the actress who played the leading role in the film Mean Girls?,Q631103,Mean Girls,,,,,,,1,Q44903,Lindsay Lohan,text,Lindsay Lohan,movies,63-0,5.8
3038,"Who is the screen writer of The Chronicles of Narnia: The Lion, the Witch and the Wardrobe?",Q1211909,The Chronicles of Narnia,,,,,,,1,Q5112818,Christopher Markus,table,Christopher Markus,movies,1032-3,5.8
4127,Who was the head coach for New York FC when they won the MLS Cup in 2021?,Q13361030,New York City FC,,,,,,,1,Q1784080,Ronny Deila,text,Ronny Deila,soccer,1398-1,5.8
1866,What was the name of the leader of the evil Kryptonian leader in the first Superman movie?,Q213053,Superman,,,,,,,1,Q105044103,General Zod,text,General Zod,movies,622-1,5.8
4353,What is the name of the single from Train that won two Grammys in the year 2002?,Q282531,Train,,,,,,,1,Q2521798,Drops of Jupiter,text,Drops of Jupiter (Tell Me),music,1474-1,5.8
6058,Which Dublin based band has a lead singer who was named as Time Person of the Year?,Q207826,Time Person of the Year,,,,,,,1,Q396,U2,text,U2,music,2044-0,5.8
6456,What is the name of the role that the actor Nestor Carbonell played in the Lost series?,Q225933,Nestor Carbonell,,,,,,,1,Q51326,Richard Alpert,kb,Richard Alpert,tvseries,2176-2,5.8
5365,What is the name of the film directed and written by John Hughes in the year 1984?,Q311263,John Hughes,,,,,,,1,Q572616,Sixteen Candles,table,Sixteen Candles,movies,1812-2,5.8
6195,The first female professional soccer player to appear on the cover of FIFA video game is who?,Q326704,FIFA,,,,,,,1,Q233510,Alex Morgan,text,Alex Morgan,soccer,2089-0,5.8
5619,Who is the captain other than Lee Mack in the TV show Would I Lie to You??,Q655817,Would I Lie to You?,,,,,,,1,Q457134,David Mitchell,kb,David Mitchell,tvseries,1896-4,5.8
6180,"In Babyface's cover of ""This Is for the Lover in You"" it featured which rapper beside Shalamar?",Q7786031,This Is for the Lover in You,,,,,,,1,Q52440,LL Cool J,text,LL Cool J,music,2084-2,5.8
5615,Who is the host of the TV series Would I Lie to You in the year 2019?,Q655817,Would I Lie to You?,,,,,,,1,Q2322261,Rob Brydon,text,Rob Brydon,tvseries,1896-0,5.8
5376,What is the name of the actor who plays the leading role in the TV series Blackadder?,Q49019,Blackadder,,,,,,,1,Q23760,Rowan Atkinson,text,Rowan Atkinson,tvseries,1816-1,5.8
6444,What is the name of the character that was the protagonist in the movie The Lion King?,Q36479,The Lion King,,,,,,,1,Q1649583,Simba,text,Simba,movies,2172-2,5.8
8682,What was the first show to win the Outstanding Multi-Camera Picture Editing for a Comedy Series award?,Q30633707,Primetime Emmy Award for Outstanding Multi-Camera Picture Editing for a Comedy Series,,,,,,,1,Q4533955,The Adams Chronicles,table,The Adams Chronicles,tvseries,2866-6,5.8
7627,What is the name of the character played by Anthony Head in Buffy the Vampire Slayer series?,Q183513,Buffy the Vampire Slayer,,,,,,,1,Q2340312,Rupert Giles,kb,Rupert Giles,tvseries,2566-4,5.8
6834,"In the 2019 movie Little Women, did Josephine ""Jo"" March get her novel, titled Little Women, printed?",Q56881140,Little Women,,,,,,,1,Yes,Yes,text,Yes,movies,2302-2,5.8
8747,Which country did the US Women's National Team defeat to win the Women's World Cup in 2015?,Q911847,2015 FIFA Women's World Cup,,,,,,,1,Q388232,Japan women's national football team,infobox,Japan,soccer,2878-5,5.8
8699,Who is the author of the Wolf Hall book series?,Q465700,Hilary Mantel,Q2657795,https://www.wikidata.org/wiki/Q2657795l,Q3644822,Bring Up the Bodies,Q7751674,The Mirror and the Light,4,Q465700,Hilary Mantel,infobox,Hilary Mantel,books,2870-1,5.8
8746,Which country did the US Women's National Team defeat to win the Women's World Cup in 2019?,Q4630361,2019 FIFA Women's World Cup,,,,,,,1,Q841563,Netherlands women's national football team,infobox,The Netherlands,soccer,2878-4,5.8
9369,What was the name of the film directed by Sam Wood for his first assignment as director?,Q457269,Sam Wood,,,,,,,1,Q5299883,Double Speed,text,Double Speed,movies,2992-3,5.8
9112,"What is the last album that was recorded by artist George Harrison, from the band the Beatles?",Q666903,Brainwashed,,,,,,,1,Q666903,Brainwashed,table,Brainwashed,music,2944-9,5.8
9117,"What actress was revealed to have been the mother, How I Met Your Mother was based on?",Q89639791,Q89639791,,,,,,,1,Q5186320,Cristin Milioti,text,Cristin Milioti,tvseries,2946-3,5.8
7133,What is the name of the character played by Ana de Armas in No Time to Die?,Q21534241,No Time to Die,,,,,,,1,Q63979466,Paloma,kb,Paloma,movies,2402-2,5.8
7782,How many goals Cristiano Ronaldo scored in 2007-2008 season in which he got the FIFA World Player?,Q11571,Cristiano Ronaldo,,,,,,,1,42,42,text,42,soccer,2618-3,5.8
8212,What's the name of the American sitcom series created by Bonnie Turner and Terry Turner in 1996?,Q892822,Bonnie and Terry Turner,,,,,,,1,Q870490,3rd Rock from the Sun,text,3rd Rock from the Sun,tvseries,2766-0,5.8
9123,How many total awards did How I Met Your Mother eventually win through its full time on?,Q15519161,list of awards and nominations received by How I Met Your Mother,,,,,,,1,21,21,infobox,21,tvseries,2946-9,5.8
7036,Who was responsible for authoring many of the Hardy Boy books under the pseudonym Franklin W. Dixon?,Q1471089,The Hardy Boys,,,,,,,1,Q14767574,Leslie McFarlane,kb,Leslie McFarlane,books,2370-1,5.8
8342,What was the next single released by Kylie Minogue after Can't Get You Out of My Head?,Q155029,Can't Get You Out of My Head,,,,,,,1,Q625701,In Your Eyes,kb,In Your Eyes,music,2804-6,5.8
3134,Is the song La Isla Bonita on the Madonna album True Blue?,Q939998,La Isla Bonita,Q1744,Madonna,Q154467,True Blue,,,3,Yes,Yes,kb,yes,music,1064-3,5.699999999999999
1239,did David Callaham write the screenplay for the sequel The Expendables 2?,Q3062086,The Expendables,Q963032,David Callaham,Q210812,The Expendables 2,,,3,No,No,table,No,movies,412-3,5.699999999999999
6242,What are the names of the members who founded the band Nirvana?,Q11649,Nirvana,Q8446,Kurt Cobain,Q428798,Krist Novoselic,,,3,lead singer and guitarist Kurt Cobain and bassist Krist Novoselic,lead singer and guitarist Kurt Cobain and bassist Krist Novoselic,text,lead singer and guitarist Kurt Cobain and bassist Krist Novoselic,music,2104-4,5.699999999999999
7439,"Which album did Blue Oyster Cult produce first, Spectres or Club Ninja?",Q331016,Blue \u00D6yster Cult,Q2708126,Spectres,Q583011,Club Ninja,,,3,Q2708126,Spectres,text,Spectres,music,2504-2,5.699999999999999
8705,What year did Thomas Cromwell die in the Wolf Hall book series?,Q2657795,Wolf Hall,Q294435,Thomas Cromwell,Q7751674,The Mirror and the Light,,,3,1540-01-01T00:00:00Z,1540,text,1540,books,2870-7,5.699999999999999
177,How many matches did Freddy Adu played for United States men's national soccer team?,Q310369,Freddy Adu,Q164134,United States men's national soccer team,,,,,2,17,17,infobox,17,soccer,58-3,5.6
1701,"In the 2013 biographical drama movie Jobs, which tech CEO did Ashton Kutcher portrayed?",Q164782,Ashton Kutcher,Q392825,Jobs,,,,,2,Q19837,Steve Jobs,text,Steve Jobs,tvseries,566-4,5.6
2625,Was the song Wait and Bleed by the band slipknot nominated for a grammy?,Q929774,Wait and Bleed,Q743725,Slipknot,,,,,2,Yes,Yes,text,Yes,music,884-4,5.6
4810,How many goals did Pele scored for New York Cosmos in the year 1975?,Q646135,New York Cosmos,Q12897,Pel\u00E9,,,,,2,17,17,table,17,soccer,1628-1,5.6
3777,How old was John Grisham when his novel A Time to Kill was published?,Q1213715,A Time to Kill,Q106465,John Grisham,,,,,2,34,34,kb,34,books,1280-4,5.6
1942,What was the actors name who played Zack Morris in Saved by the Bell?,Q1026823,Saved by the Bell,Q4023613,Zack Morris,,,,,2,Q719330,Mark-Paul Gosselaar,kb,Mark-Paul Gosselaar,tvseries,647-0,5.6
2130,Who starred as the title character in the movie adaptation of the book Carrie?,Q39829,Stephen King,Q190994,Sissy Spacek,,,,,2,Q190994,Sissy Spacek,kb,Sissy Spacek,books,710-1,5.6
1882,Who was the actor who portrayed Captain Kirk in the original Star Trek series?,Q1077,Star Trek: The Original Series,Q16311,James T. Kirk,,,,,2,Q16297,William Shatner,text,William Shatner,tvseries,627-0,5.6
3509,In Oliver Twist what city did young Oliver run away to after a fight?,Q164974,Oliver Twist,Q7087902,Oliver Twist,,,,,2,Q84,London,text,London,books,1190-3,5.6
2530,What year was the book Angry Blonde written by the rapper Eminem get published?,Q16825144,Angry Blonde,Q5608,Eminem,,,,,2,2000-01-01T00:00:00Z,2000,table,2000,music,844-2,5.6
1749,"When was the final James Bond Movie, No Time to Die released in theaters?",Q21534241,No Time to Die,Q21534241,No Time to Die,,,,,2,2021-01-01T00:00:00Z,2021,infobox,2021,movies,582-4,5.6
92,What is the name of Emily Brontë's sibling who authored the book Jane Eyre?,Q80137,Emily Bront\u00EB,Q182961,Jane Eyre,,,,,2,Q127332,Charlotte Bront\u00EB,text,Charlotte Brontë,books,30-2,5.6
2071,How many time was Aldous Huxley was nominated for the Nobel Prize in Literature?,Q81447,Aldous Huxley,Q37922,Nobel Prize in Literature,,,,,2,9,9,text,9,books,690-2,5.6
3800,Who scored a goal against Algeria during group stage at the 2010 World Cup?,Q164134,United States men's national soccer team,Q188578,2010 FIFA World Cup Group C,,,,,2,Q202237,Landon Donovan,text,Landon Donovan,soccer,1288-3,5.6
3161,Who was the guitar player that replaced Tom Topham in the band The Yardbirds?,Q457160,Top Topham,Q192725,The Yardbirds,,,,,2,Q48187,Eric Clapton,text,Eric Clapton,music,1074-0,5.6
2281,What is the name of the summer camp where Percy goes in Long Island?,Q5027225,Camp Half-Blood chronicles,Q3899725,Percy Jackson,,,,,2,Q12060105,Camp Half-Blood,kb,Camp Half-Blood,books,760-4,5.6
1416,What actor played the titular character in Star Trek II: The Wrath of Khan?,Q465478,Star Trek II: The Wrath of Khan,Q23031,Khan Noonien Singh,,,,,2,Q333595,Ricardo Montalb\u00E1n,text,Ricardo Montalbán,movies,472-1,5.6
2046,Did Sandra Bullock win an Academy Award for best actress for the movie Gravity?,Q40791,Sandra Bullock,Q13419956,86th Academy Awards,,,,,2,No,No,table,No,movies,682-1,5.6
1447,What is the title of the second film in the Star Wars prequel trilogy?,Q25540924,Star Wars prequel trilogy,Q462,Star Wars,,,,,2,Q18486021,Star Wars: The Last Jedi,table,Star Wars: The Last Jedi,movies,482-2,5.6
4481,"What was the first year in which Second City Television, or SCTV, was broadcast?",Q1767756,Second City Television,Q2480,1976,,,,,2,1976-01-01T00:00:00Z,1976,kb,1976,tvseries,1517-0,5.6
4910,Who is Rand al'Thor from the Wheel of Time book series the reincarnation of?,Q2362626,Rand al'Thor,Q4470,The Wheel of Time,,,,,2,Q2727041,Lews Therin Telamon,text,Lews Therin Telamon,books,1660-4,5.6
4122,"Was Gene Roddenberry the creator of the previous series, Star Trek: The Original Series?",Q191716,Gene Roddenberry,Q1077,Star Trek: The Original Series,,,,,2,Yes,Yes,text,Yes,tvseries,1396-2,5.6
2293,What is the name of the band where Pete Townshend played before The Who?,Q26933,Pete Townshend,Q93346,The Who,,,,,2,Q26933,Pete Townshend,text,the Detours,music,764-4,5.6
1441,Which book of Honoré de Balzac is third to feature the character called Rastignac?,Q9711,Honor\u00E9 de Balzac,Q1610690,Eug\u00E8ne de Rastignac,,,,,2,Q3235378,Les Secrets de la princesse de Cadignan,text,Les Secrets de la princesse de Cadignan,books,480-2,5.6
4811,How many goals did Pele scored for New York Cosmos in the year 1976?,Q646135,New York Cosmos,Q12897,Pel\u00E9,,,,,2,26,26,table,26,soccer,1628-2,5.6
1413,What was the name of the police officer chasing Jean Valjean in Les Misérables?,Q180736,Les Mis\u00E9rables,Q1156620,Jean Valjean,,,,,2,Q2585477,Javert,text,Javert,books,470-4,5.6
4128,What team did New York FC defeated to win the MLS Cup in 2021?,Q13361030,New York City FC,Q577698,MLS Cup,,,,,2,Q1031200,Portland Timbers,table,Portland Timbers,soccer,1398-2,5.6
1755,What year was Michael Jackson inducted into the Rock and Roll Hall of Fame?,Q17506997,featured list badge,Q1785694,list of Rock and Roll Hall of Fame inductees,,,,,2,Q1785694,list of Rock and Roll Hall of Fame inductees,table,"1997, 2001",music,584-4,5.6
2884,Who starred as T.S. Garp in the 1982 motion picture adaptation of the novel?,Q2507282,The World According to Garp,Q994248,The World According to Garp,,,,,2,Q83338,Robin Williams,kb,Robin Williams,books,980-4,5.6
2158,What terminology is used as a more formalized name for the sport of soccer?,Q17437796,featured article,Q2736,soccer,,,,,2,Q2736,soccer,kb,Association football,soccer,719-0,5.6
3357,"When was Angels & Demons, the first book in the Robert Landon series, published?",Q83561430,Robert Langdon series,Q182502,Angels & Demons,,,,,2,2000-05-01T00:00:00Z,1 May 2000,table,01 May 2000,books,1140-1,5.6
3146,In what year did the El Salvador national football team win the CCCF Championship?,Q188228,El Salvador national football team,Q732052,CCCF Championship,,,,,2,1943-01-01T00:00:00Z,1943,table,1943,soccer,1068-3,5.6
1869,Who did Terence Stamp play in Star Wars: Episode I – The Phantom Menace?,Q77298,Terence Stamp,Q165713,Star Wars: Episode I \u2013 The Phantom Menace,,,,,2,Q51805,list of Star Wars characters,table,Finis Valorum,movies,622-4,5.6
2618,Who was the spouse of Roger Rabbit in the film Who Framed Roger Rabbit?,Q2265878,Roger Rabbit,Q379873,Who Framed Roger Rabbit,,,,,2,Q1631670,Jessica Rabbit,infobox,Jessica Rabbit,movies,882-3,5.6
4360,Who played the character of Bob Saget's youngest daughter in the series Full House?,Q333544,Bob Saget,Q465472,Full House,,,,,2,Q1151944,Mary-Kate Olsen,kb,Mary Kate Olsen;Ashley Fuller Olsen,tvseries,1476-2,5.6
4476,In what year did the syndicated comedy series Second City Television (SCTV) first appear?,Q1767756,Second City Television,Q2480,1976,,,,,2,1976-01-01T00:00:00Z,1976,kb,1976,tvseries,1516-0,5.6
2065,Which was the team that Hugo Lloris debuted against after he joined Tottenham Hotspur?,Q1907,Hugo Lloris,Q18741,Tottenham Hotspur F.C.,,,,,2,Q2609,S.S. Lazio,text,S.S. Lazio,soccer,688-2,5.6
1329,How did WetaFX created apes for Rise of the Planet of the Apes movie?,Q243983,Rise of the Planet of the Apes,Q842482,WetaFX,,,,,2,Q676252,motion capture,text,Motion capture,movies,442-3,5.6
1236,"In which 1995 action thriller movie did Antonio Banderas play an assassin, Miguel Bain?",Q41548,Antonio Banderas,Q17085476,Antonio Banderas filmography,,,,,2,Q739498,Assassins,table,Assassins,movies,412-0,5.6
